"";"Estado";"emp";"sit";"setor";"esp";"dep";"PL";"lucros";"gov_ca";"gov_cf";"gov_aud";"maior_rem";"plr_rva";"qde_empregados";"desp_investimento";"desp_pessoal";"Dividendos";"Subvenção";"Subvenção (anterior)";"Reforço de Capital";"Reforço de Capital (anterior)";"capital";"link";"indicio_dependencia";"var_capital";"var_acoes";"Nome_estado";"REGIAO";"gov";"result_NA";"Resultado para o Estado Acionista"
"184";"PE";"Instituto Agronômico de Pernambuco";"ATIVA";"PESQUISA E ASSISTÊNCIA TÉCNICA AGROPECUÁRIA";"EMPRESA PÚBLICA";"Dependente";30174528;-8747345;"SIM";"SIM";"NÃO";199700,4;"Não";1142;250562,35;90523115;0;103554690;139635060;0;0;0;"https://site.ipa.br/transparencia/";"DEPENDENTE";0;0;"Pernambuco";"Nordeste";FALSE;FALSE;-103554690
"185";"PE";"Laboratório Farmacêutico do Estado de PE Gov Miguel Arraes SA";"ATIVA";"SAÚDE";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";218336615,96;15611346,7;"SIM";"SIM";"SIM";348778,71;"Sim";703;29290631;58747326,1;2,5e+07;0;0;0;0;0;"https://www.lafepe.pe.gov.br/governanca";"NÃO DEPENDENTE";0;0;"Pernambuco";"Nordeste";TRUE;FALSE;2,5e+07
"186";"PE";"Pernambuco Participações e Investimentos SA";"ATIVA";"GESTÃO DE ATIVOS";"SOCIEDADE DE ECONOMIA MISTA";"Dependente";-180516878,6;6934291,61;"SIM";"SIM";"NÃO";229195,88;"Não";287;9015,39;95361144,45;0;116576907,02;108124076,62;3411145,63;3627023,03;3411145,63;"https://www.perpart.pe.gov.br/transparencia/governanca/politicas-e-regulamentos";"DEPENDENTE";7038168,66000003;3627;"Pernambuco";"Nordeste";FALSE;FALSE;-119988052,65
"187";"PE";"Porto do Recife SA";"ATIVA";"PORTOS E HIDROVIAS";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";2779886,22;2209994,92;"SIM";"SIM";"NÃO";310002,91;"Não";202;1415840,69;19670852,31;0;0;0;0;11220000;11220000;"https://www.portodorecife.pe.gov.br/governanca-corporativa.php";"NÃO DEPENDENTE";11219999,89;0;"Pernambuco";"Nordeste";FALSE;FALSE;0
"188";"PE";"Complexo Industrial Portuário Governador Eraldo Gueiros";"ATIVA";"PORTOS E HIDROVIAS";"EMPRESA PÚBLICA";"Não Dependente";3812337505,52;114358033,03;"SIM";"SIM";"SIM";423579,54;"Sim";639;112049191,34;82621104,2;0;0;0;934607,44;381473211,02;0;"https://www.suape.pe.gov.br/pt/transparencia/governanca-corporativa/carta-anual-de-politicas-publicas-e-de-governanca-corporativa";"NÃO DEPENDENTE";934607,440000057;0;"Pernambuco";"Nordeste";TRUE;FALSE;-934607,44
"189";"PI";"Agência de Fomento e Desenvolvimento do Estado do Piauí SA";"ATIVA";"FINANCEIRO";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";61368766,18;1535875,09;"SIM";"SIM";"SIM";182329,28;"Não";31;0;2652262,64;0;0;0;24004800;10002000;0;"https://portal.pi.gov.br/fomento/carta-anual-de-governanca/#123-124-2023-1679469123";"NÃO DEPENDENTE";24004800;2400480;"Piauí";"Nordeste";TRUE;FALSE;-24004800
"190";"PI";"Águas e Esgotos do Piauí SA";"ATIVA";"SANEAMENTO";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente Com Indícios De Dependência";-1037910757;-113845359;"SIM";"SIM";"SIM";59048,6;"Não";904;0;186814308;0;786512172;107361110;34408805;34408805;0;"https://www.agespisa.com.br/site/pages/public/index.jsf";"NÃO DEPENDENTE COM INDÍCIOS DE DEPENDÊNCIA";0;0;"Piauí";"Nordeste";TRUE;FALSE;-820920977
"191";"PI";"Companhia Administradora da Zona de Processamento de Exportação de ParnaíbaPI SA";"ATIVA";"DESENVOLVIMENTO REGIONAL";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";72117960,58;-8655555,29;"SIM";"SIM";"NÃO";280554,27;"Não";35;772529,03;2982893,23;0;0;0;8924315,84;17555033,36;0;"https://investepiaui.com/zpe/";"NÃO DEPENDENTE";-14803158,8;20144029,2;"Piauí";"Nordeste";FALSE;FALSE;-8924315,84
"192";"PI";"Companhia de Gás do Piauí";"ATIVA";"GÁS E DERIVADOS";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente Com Indícios De Dependência";-17744;-1611218,06;"SIM";"SIM";"NÃO";283654,48;"Não";2;40461,5;1106630,57;0;0;0;629920;655813,2;0;"Site não disponível";"NÃO DEPENDENTE COM INDÍCIOS DE DEPENDÊNCIA";0;0;"Piauí";"Nordeste";FALSE;FALSE;-629920
"193";"PI";"Companhia de Terminais Alfandegados do Piauí";"ATIVA";"PORTOS E HIDROVIAS";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente Com Indícios De Dependência";1413852,61;0;"SIM";"SIM";"SIM";247547,88;"Não";20;648956,25;1018276,93;0;4411871,4;1917289,87;0;0;21293103,47;"https://portopiaui.com/#";"NÃO DEPENDENTE COM INDÍCIOS DE DEPENDÊNCIA";21158559,29;22500000;"Piauí";"Nordeste";TRUE;FALSE;-4411871,4
"194";"PI";"Companhia Ferroviária e Logística do Piauí";"ATIVA";"TRANSPORTE";"SOCIEDADE DE ECONOMIA MISTA";"Dependente";2340000;1690000;"SIM";"SIM";"NÃO";360000;"Não";135;22411260;4420840;0;28300000;1,2e+07;0;0;0;"Site não disponível";"DEPENDENTE";0;0;"Piauí";"Nordeste";FALSE;FALSE;-28300000
"195";"PI";"Empresa de Gestão de Recursos do Estado do Piauí SA";"ATIVA";"GESTÃO DE ATIVOS";"SOCIEDADE DE ECONOMIA MISTA";"Dependente";66698554,78;376601,21;"SIM";"SIM";"NÃO";386186,62;"Não";687;0;84044179,86;0;119403742,14;103229895,55;0;0;132327076,71;"https://portal.pi.gov.br/emgerpi/";"DEPENDENTE";132327076,71;0;"Piauí";"Nordeste";FALSE;FALSE;-119403742,14
"196";"PI";"Agência de Atração de Investimentos Estratégicos do Piauí SA";"ATIVA";"DESENVOLVIMENTO REGIONAL";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";81020433,99;-30272296,11;"SIM";"SIM";"SIM";116421,29;"Não";74;77973358,63;8075556,62;0;0;0;110973736,46;3742042,32;4500;"https://investepiaui.com/nossos-servicos/";"NÃO DEPENDENTE";3704500;3700000;"Piauí";"Nordeste";TRUE;FALSE;-110973736,46
"197";"PI";"Empresa de Tecnologia da Informação do Piauí";"ATIVA";"INFORMÁTICA E TECNOLOGIA DA INFORMAÇÃO";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente Com Indícios De Dependência";18490616;-87174869,65;"SIM";"SIM";"SIM";237145,09;"Não";268;2972850,09;6096201,71;0;100030895,66;18547291,74;0;0;268975323,76;"https://www.etipi.com.br/documentos/governanca";"NÃO DEPENDENTE COM INDÍCIOS DE DEPENDÊNCIA";350515603,42;367409237,42;"Piauí";"Nordeste";TRUE;FALSE;-100030895,66
"198";"RN";"Companhia de Águas e Esgotos do Rio Grande do Norte";"ATIVA";"SANEAMENTO";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";2629220578,64;62623874,47;"SIM";"SIM";"SIM";754264,38;"Sim";2559;183341100,36;305266168,99;1540471,78;0;0;0;0;0;"https://www.caern.com.br/";"NÃO DEPENDENTE";0;0;"Rio Grande do Norte";"Nordeste";TRUE;FALSE;1540471,78
"199";"RN";"Companhia Estadual de Habitação e Desenvolvimento Urbano";"ATIVA";"HABITAÇÃO E URBANIZAÇÃO";"SOCIEDADE DE ECONOMIA MISTA";"Dependente";17499533,96;0;"SIM";"SIM";"NÃO";0;"Não";75;5377329,84;1341643,51;0;0;0;0;0;11746335,11;"http://www.cehab.rn.gov.br/Index.asp";"DEPENDENTE";11746335,11;0;"Rio Grande do Norte";"Nordeste";FALSE;FALSE;0
"200";"RN";"Agência de Fomento do Rio Grande do Norte SA";"ATIVA";"FINANCEIRO";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";60620345,17;3061267,95;"SIM";"SIM";"NÃO";328309,85;"Não";87;38032,22;9475142,95;690436,95;0;0;0;0;0;"https://www.agnrn.com.br/governanca/politicas-e-regulamentos/";"NÃO DEPENDENTE";0;0;"Rio Grande do Norte";"Nordeste";FALSE;FALSE;690436,95
"201";"RN";"Companhia Potiguar de Gás";"ATIVA";"GÁS E DERIVADOS";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";95525893,11;28152805,2;"SIM";"SIM";"SIM";535318,25;"Sim";61;12103786;19615809,03;4405338,02;0;0;0;0;4277904,89;"https://potigas.com.br/acesso-a-informacao/cartas";"NÃO DEPENDENTE";8508873,99;0;"Rio Grande do Norte";"Nordeste";TRUE;FALSE;4405338,02
"202";"RN";"Centrais de Abastecimento do Rio Grande do Norte SA";"ATIVA";"ABASTECIMENTO DE ALIMENTOS E OUTROS INSUMOS";"SOCIEDADE DE ECONOMIA MISTA";"Dependente";2695026;502468;"SIM";"SIM";"NÃO";1224484;"Não";176;545712;9464080;0;8849564;9571676;0;0;0;"https://www.ceasa.rn.gov.br/";"DEPENDENTE";0;0;"Rio Grande do Norte";"Nordeste";FALSE;FALSE;-8849564
"203";"RN";"Empresa de Pesquisa Agropecuária do RN";"ATIVA";"PESQUISA E ASSISTÊNCIA TÉCNICA AGROPECUÁRIA";"EMPRESA PÚBLICA";"Dependente";1895913;-8389887;"SIM";"SIM";"NÃO";239278,08;"Não";172;0;15831054,8;0;20370263;16355952,26;0;0;202013;"http://www.emparn.rn.gov.br/Index.asp";"DEPENDENTE";202013;0;"Rio Grande do Norte";"Nordeste";FALSE;FALSE;-20370263
"204";"RN";"Empresa Gestora de Ativos";"ATIVA";"GESTÃO DE ATIVOS";"EMPRESA PÚBLICA";"Não Dependente";79059,83;0;"SIM";"SIM";"NÃO";160491,45;"Não";28;0;1202279,36;0;0;0;0;0;49900000;"http://www.adcon.rn.gov.br/ACERVO/EMGERN/DOC/DOC000000000328962.PDF";"NÃO DEPENDENTE";49900000;0;"Rio Grande do Norte";"Nordeste";FALSE;FALSE;0
"205";"RN";"Companhia de Processamento de Dados do RN";"ATIVA";"INFORMÁTICA E TECNOLOGIA DA INFORMAÇÃO";"SOCIEDADE DE ECONOMIA MISTA";"Dependente";223952785;-124778;"SIM";"SIM";"NÃO";184126,8;"Não";54;0;3192899,02;0;3262928;3129128;0;0;0;"http://www.datanorte.rn.gov.br/Conteudo.asp?TRAN=ITEM&TARG=334261&ACT=&PAGE=0&PARM=&LBL=Transpar%EAncia";"DEPENDENTE";0;0;"Rio Grande do Norte";"Nordeste";FALSE;FALSE;-3262928
"206";"RN";"Empresa Potiguar de Promoção Turística SA";"ATIVA";"TURISMO";"SOCIEDADE DE ECONOMIA MISTA";"Dependente";-3652062,81;-266627678;"SIM";"SIM";"NÃO";187734,53;"Não";75;0;4101331;0;8065843,55;6575451,33;0;0;2e+05;"https://emprotur.setur.rn.gov.br/storage/documentos/documentos/a72997d84ca675d99b719abb733f669f.pdf";"DEPENDENTE";2e+05;0;"Rio Grande do Norte";"Nordeste";FALSE;FALSE;-8065843,55
"207";"RS";"Companhia de Processamento de Dados do Estado do RS";"ATIVA";"INFORMÁTICA E TECNOLOGIA DA INFORMAÇÃO";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";161636292,32;33178696,3;"SIM";"SIM";"SIM";554741,21;"Sim";1080;52464693,65;309618837,4;0;0;0;0;87900000;0;"https://www.procergs.rs.gov.br/carta-de-governanca-corporativa";"NÃO DEPENDENTE";0;0;"Rio Grande do Sul";"Sul";TRUE;FALSE;0
"208";"RS";"Caixa de Administração da Dívida Pública Estadual";"ATIVA";"GESTÃO DE ATIVOS";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";20743739,45;-282398,51;"SIM";"SIM";"NÃO";0;"Não";0;0;0;0;0;0;0;0;0;"http://www.cadip.rs.gov.br/lista/631/carta-anual-de-governanca-corporativa";"NÃO DEPENDENTE";-10826000;0;"Rio Grande do Sul";"Sul";FALSE;FALSE;0
"209";"RS";"Companhia Riograndense de Mineração";"ATIVA";"MINERAÇÃO";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";286284274,44;8577334,58;"SIM";"SIM";"SIM";515333,5;"Não";351;229801,98;60204595,33;0;0;0;0;0;0;"http://www.crm.rs.gov.br/upload/arquivos/202203/25101002-carta-anual-de-politicas-publicas-e-governanca-corporativa-2022.pdf";"NÃO DEPENDENTE";0;0;"Rio Grande do Sul";"Sul";TRUE;FALSE;0
"210";"RS";"Banco do Estado do Rio Grande do Sul";"ATIVA";"FINANCEIRO";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";9662087683,2;870103937,91;"SIM";"SIM";"SIM";1452935,66;"Sim";13778;336492584,81;2377229796,69;185278712,34;0;0;0;0;0;"https://ri.banrisul.com.br/governanca-corporativa/estatuto-politicas-e-documentos/";"NÃO DEPENDENTE";0;0;"Rio Grande do Sul";"Sul";TRUE;FALSE;185278712,34
"211";"RS";"Badesul Desenvolvimento SA";"ATIVA";"FINANCEIRO";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";947875000;116346510;"SIM";"SIM";"SIM";398132,32;"Sim";151;0;39218654;0;0;0;0;0;0;"https://www.badesul.com.br/transparencia#11";"NÃO DEPENDENTE";36583000;0;"Rio Grande do Sul";"Sul";TRUE;FALSE;0
"212";"RS";"Centrais de Abastecimento do Rio Grande do Sul";"ATIVA";"ABASTECIMENTO DE ALIMENTOS E OUTROS INSUMOS";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";18346789,04;371127,18;"SIM";"SIM";"SIM";352420,37;"Não";262;23543,15;13579791,29;0;0;0;0;0;0;"https://ceasa.rs.gov.br/carta-anual-de-governanca-corporativa/";"NÃO DEPENDENTE";1259852,06;0;"Rio Grande do Sul";"Sul";TRUE;FALSE;0
"213";"RS";"Empresa Gaúcha de Rodovias";"ATIVA";"TRANSPORTE";"EMPRESA PÚBLICA";"Não Dependente Com Indícios De Dependência";0;0;"SIM";"SIM";"SIM";209550,54;"Não";45;92096960,87;6424905,36;0;0;0;2e+07;0;0;"https://egr.rs.gov.br/inicial";"NÃO DEPENDENTE COM INDÍCIOS DE DEPENDÊNCIA";0;0;"Rio Grande do Sul";"Sul";TRUE;FALSE;-2e+07
"214";"RS";"Companhia Estadual de Silos e Armazéns";"EM LIQUIDAÇÃO";"ABASTECIMENTO DE ALIMENTOS E OUTROS INSUMOS";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente Com Indícios De Dependência";-458084387,88;-668276819,52;"SIM";"SIM";"NÃO";650497,74;"Não";13;0;4757525,93;0;19200000;62517065,88;0;62627881,39;156662573,61;"http://www.cesa.rs.gov.br/novosite/";"NÃO DEPENDENTE COM INDÍCIOS DE DEPENDÊNCIA";156662573,61;0;"Rio Grande do Sul";"Sul";FALSE;FALSE;-19200000
"215";"RS";"Banco Regional de Desenvolvimento do Extremo Sul";"ATIVA";"FINANCEIRO";"EMPRESA PÚBLICA";"Não Dependente";4101322431,86;517249729,23;"SIM";"SIM";"SIM";791768,55;"Sim";0;6533754,06;231513090,36;0;0;0;0;0;0;"https://www.brde.com.br/wp-content/uploads/2023/04/CARTA-ANUAL-2023.pdf";"NÃO DEPENDENTE";254034000;0;"Rio Grande do Sul";"Sul";TRUE;FALSE;0
"216";"RS";"Autoridade Portuária dos Portos do Rio Grande do Sul SA";"ATIVA";"PORTOS E HIDROVIAS";"EMPRESA PÚBLICA";"Não Dependente";970319169,74;1645823;"SIM";"SIM";"SIM";334734,08;"Não";553;8471349,55;83511130,12;0;0;0;0;0;3905700,13;"https://www.portosrs.com.br/site/public/uploads/site/cartas/2.pdf";"NÃO DEPENDENTE";14676200,9399999;0;"Rio Grande do Sul";"Sul";TRUE;FALSE;0
"217";"RJ";"Agência de Fomento do Estado do RJ";"ATIVA";"FINANCEIRO";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";521964424,55;4172569,54;"SIM";"SIM";"SIM";362811,86;"Sim";167;1464445,4;38840112,09;0;0;0;0;0;0;"https://www.agerio.com.br/institucional/governanca-corporativa/";"NÃO DEPENDENTE";21032803,13;0;"Rio de Janeiro";"Sudeste";TRUE;FALSE;0
"218";"RJ";"Empresa de Assistência Técnica e Extensão Rural do Estado do Rio de Janeiro";"ATIVA";"PESQUISA E ASSISTÊNCIA TÉCNICA AGROPECUÁRIA";"EMPRESA PÚBLICA";"Dependente";-79258,23;-79258,23;"SIM";"SIM";"NÃO";354752,36;"Não";573;1647044,67;103614485,26;0;131768902,88;104733451,65;0;0;0;"https://www.rj.gov.br/emater/";"DEPENDENTE";0;0;"Rio de Janeiro";"Sudeste";FALSE;FALSE;-131768902,88
"219";"RJ";"Banco de Desenvolvimento do Estado do RJ SA  Em Liquidação";"EM LIQUIDAÇÃO";"FINANCEIRO";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";2069900,08;-520981,01;"NÃO";"NÃO";"NÃO";104000;"Não";3;0;336515,5;0;0;0;0;0;0;"Site não disponível";"NÃO DEPENDENTE";0;0;"Rio de Janeiro";"Sudeste";FALSE;FALSE;0
"220";"RJ";"Centrais Elétricas Fluminenses SA";"EM LIQUIDAÇÃO";"ENERGIA";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente Com Indícios De Dependência";82,93;-720;"NÃO";"NÃO";"NÃO";0;"Não";0;0;0;0;720;676;0;0;0;"Site não disponível";"NÃO DEPENDENTE COM INDÍCIOS DE DEPENDÊNCIA";0;0;"Rio de Janeiro";"Sudeste";FALSE;FALSE;-720
"221";"RJ";"Distribuidora de Títulos e Valores Mobiliários do Estado do RJ SA";"EM LIQUIDAÇÃO";"FINANCEIRO";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";739933,75;43475,16;"NÃO";"NÃO";"NÃO";0;"Não";0;0;0;0;0;0;0;0;0;"Site não disponível";"NÃO DEPENDENTE";0;0;"Rio de Janeiro";"Sudeste";FALSE;FALSE;0
"222";"RJ";"Companhia Fluminense de Trens Urbanos";"EM LIQUIDAÇÃO";"TRANSPORTE";"EMPRESA PÚBLICA";"Dependente";-1230075437,67;-27065803,1;"NÃO";"NÃO";"NÃO";0;"Não";5;0;437982,03;0;3144093,62;3017954,29;0;0;0;"Site não disponível";"DEPENDENTE";0;0;"Rio de Janeiro";"Sudeste";FALSE;FALSE;-3144093,62
"223";"RJ";"Companhia do Metropolitano do Rio de Janeiro";"EM LIQUIDAÇÃO";"TRANSPORTE";"SOCIEDADE DE ECONOMIA MISTA";"Dependente";-667165118,04;-10390211,48;"NÃO";"NÃO";"NÃO";0;"Não";0;0;0;0;14851,15;13295,15;0;0;0;"Site não disponível";"DEPENDENTE";0;0;"Rio de Janeiro";"Sudeste";FALSE;FALSE;-14851,15
"224";"RJ";"Instituto Vital Brazil SA";"ATIVA";"SAÚDE";"SOCIEDADE DE ECONOMIA MISTA";"Dependente";11921678,61;12035561,66;"SIM";"SIM";"SIM";251873,89;"Não";416;303874,26;56143528,04;0;92913731,14;176987827,74;0;0;0;"https://www.rj.gov.br/vitalbrazil/";"DEPENDENTE";0;0;"Rio de Janeiro";"Sudeste";TRUE;FALSE;-92913731,14
"225";"RJ";"Companhia Fluminense de Securitização SA  Em Liquidação Ordinária";"EM LIQUIDAÇÃO";"FINANCEIRO";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";-172440,97;-820;"NÃO";"NÃO";"NÃO";0;"Não";0;0;0;0;0;0;0;0;0;"Site não disponível";"NÃO DEPENDENTE";0;0;"Rio de Janeiro";"Sudeste";FALSE;FALSE;0
"226";"RJ";"Empresa de Pesquisa Agropecuária do Estado do Rio de Janeiro";"ATIVA";"PESQUISA E ASSISTÊNCIA TÉCNICA AGROPECUÁRIA";"EMPRESA PÚBLICA";"Dependente";6533763,09;1349619,17;"SIM";"SIM";"NÃO";366283,4;"Não";248;3925485,25;39928849,75;0;0;0;0;0;0;"https://www.rj.gov.br/pesagro/estatutosocial";"DEPENDENTE";0;0;"Rio de Janeiro";"Sudeste";FALSE;FALSE;0
"227";"RJ";"Companhia Estadual de Engenharia de Transportes e Logística";"ATIVA";"TRANSPORTE";"EMPRESA PÚBLICA";"Dependente";757192445,33;179441245,03;"SIM";"SIM";"SIM";206294,03;"Não";424;0;37863796,42;0;62515627,3;50088949,79;0;0;0;"https://www.rj.gov.br/central/node/705";"DEPENDENTE";0;0;"Rio de Janeiro";"Sudeste";TRUE;FALSE;-62515627,3
"228";"RJ";"Companhia Estadual de Habitação do Rio de Janeiro";"ATIVA";"HABITAÇÃO E URBANIZAÇÃO";"SOCIEDADE DE ECONOMIA MISTA";"Dependente";109926645,91;-5707917,73;"SIM";"SIM";"NÃO";284285,82;"Não";334;412341229,12;70094224,53;0;567889086,49;551498889,43;0;0;0;"https://www.rj.gov.br/cehab/";"DEPENDENTE";0;0;"Rio de Janeiro";"Sudeste";FALSE;FALSE;-567889086,49
"229";"RJ";"Imprensa Oficial do Estado do Rio de Janeiro";"ATIVA";"COMUNICAÇÃO";"EMPRESA PÚBLICA";"Não Dependente";83201951,89;-33457578,71;"SIM";"SIM";"SIM";238113,36;"Não";226;730015,2;29550490,73;0;0;0;0;0;0;"https://portal.ioerj.com.br/";"NÃO DEPENDENTE";0;0;"Rio de Janeiro";"Sudeste";TRUE;FALSE;0
"230";"RJ";"Companhia de Armazéns e Silos do Estado do Rio de Janeiro";"ATIVA";"ABASTECIMENTO DE ALIMENTOS E OUTROS INSUMOS";"SOCIEDADE DE ECONOMIA MISTA";"Dependente";1540768,57;-93730,15;"SIM";"SIM";"NÃO";225102,14;"Não";52;0;5805338,65;0;6420680,08;2662510,09;0;0;0;"Site não disponível";"DEPENDENTE";0;0;"Rio de Janeiro";"Sudeste";FALSE;FALSE;-6420680,08
"231";"RJ";"Centrais de Abastecimento do Estado do Rio de Janeiro SA";"ATIVA";"ABASTECIMENTO DE ALIMENTOS E OUTROS INSUMOS";"SOCIEDADE DE ECONOMIA MISTA";"Dependente";52879082;14137383;"SIM";"SIM";"NÃO";183348,21;"Não";247;6527372,68;23400705,36;0;6399240,37;4335804,45;0;0;0;"Site não disponível";"DEPENDENTE";0;0;"Rio de Janeiro";"Sudeste";FALSE;FALSE;-6399240,37
"232";"RJ";"Companhia de Desenvolvimento Industrial do Estado do Rio de Janeiro";"ATIVA";"DESENVOLVIMENTO REGIONAL";"SOCIEDADE DE ECONOMIA MISTA";"Dependente";46715594,81;1936628,08;"SIM";"SIM";"SIM";310512,31;"Não";84;0;7920958,9;0;14213633;18257030,69;0;0;0;"https://www.codin.rj.gov.br/_files/ugd/c74752_057e39a3af2345ba875bbdd5a9389a38.pdf?index=true";"DEPENDENTE";0;0;"Rio de Janeiro";"Sudeste";TRUE;FALSE;-14213633
"233";"RJ";"Companhia de Transportes Sobre Trilhos do RJ";"ATIVA";"TRANSPORTE";"SOCIEDADE DE ECONOMIA MISTA";"Dependente";221210247,11;-7332341000;"SIM";"SIM";"SIM";345116,1;"Não";390;0;5008288,62;0;69793000;56199000;0;0;0;"https://www.rj.gov.br/riotrilhos/carta_politica_publica";"DEPENDENTE";0;0;"Rio de Janeiro";"Sudeste";TRUE;FALSE;-69793000
"234";"RJ";"Companhia de Turismo do Estado do Rio de Janeiro";"ATIVA";"TURISMO";"EMPRESA PÚBLICA";"Dependente";470680,1;902110,32;"SIM";"SIM";"NÃO";148924,24;"Não";64;0;7282708,46;0;0;0;0;0;0;"https://www.turisrio.rj.gov.br/default_institucional.asp";"DEPENDENTE";0;0;"Rio de Janeiro";"Sudeste";FALSE;FALSE;0
"235";"RJ";"Empresa de Obras Públicas do Estado do Rio de Janeiro";"ATIVA";"HABITAÇÃO E URBANIZAÇÃO";"EMPRESA PÚBLICA";"Dependente";-203988333,42;-6756573,89;"SIM";"SIM";"NÃO";455242,29;"Não";4902;1245319;49650932,19;0;0;0;0;0;0;"https://www.emop.rj.gov.br/";"DEPENDENTE";0;0;"Rio de Janeiro";"Sudeste";FALSE;FALSE;0
"236";"RJ";"Companhia de Transportes Coletivos do Estado do Rio de Janeiro  Em Liquidação";"EM LIQUIDAÇÃO";"TRANSPORTE";"SOCIEDADE DE ECONOMIA MISTA";"Dependente";-5845922,95;8570,67;"NÃO";"NÃO";"NÃO";95999,99;"Não";4;0;417259,89;0;479938,78;424228,59;0;0;0;"Site não disponível";"DEPENDENTE";0;0;"Rio de Janeiro";"Sudeste";FALSE;FALSE;-479938,78
"237";"RJ";"Companhia de Desenvolvimento Rodoviário e Terminais do Estado do Rio de Janeiro";"ATIVA";"TRANSPORTE";"SOCIEDADE DE ECONOMIA MISTA";"Dependente";-31736236,77;-22636334,49;"SIM";"SIM";"NÃO";217579,66;"Não";133;0;10136828,14;0;0;0;0;0;0;"https://www.rj.gov.br/coderte/";"DEPENDENTE";0;0;"Rio de Janeiro";"Sudeste";FALSE;FALSE;0
"238";"RJ";"Companhia Estadual de Águas e Esgotos";"ATIVA";"SANEAMENTO";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";7013833172,74;421594500,38;"SIM";"SIM";"SIM";1078585,03;"Sim";3061;406660000;900844589,02;256903,11;0;0;0;0;0;"https://cedae.com.br/governancacorporativa";"NÃO DEPENDENTE";992409436,14;-622778426,82;"Rio de Janeiro";"Sudeste";TRUE;FALSE;256903,11
"239";"RO";"Banco do Estado de Rondônia SA";"EM LIQUIDAÇÃO";"FINANCEIRO";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";0;0;"NÃO";"NÃO";"NÃO";0;"Não";0;0;0;0;0;0;0;0;0;"Site não disponível";"NÃO DEPENDENTE";0;0;"Rondônia";"Norte";FALSE;FALSE;0
"240";"RO";"Companhia de Desenvolvimento Urbano e Rural de Rondônia";"EM LIQUIDAÇÃO";"HABITAÇÃO E URBANIZAÇÃO";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";0;0;"NÃO";"NÃO";"NÃO";0;"Não";0;0;0;0;0;0;0;0;0;"Site não disponível";"NÃO DEPENDENTE";0;0;"Rondônia";"Norte";FALSE;FALSE;0
"241";"RO";"Companhia de Processamento de Dados do Estado de Rondônia";"EM LIQUIDAÇÃO";"INFORMÁTICA E TECNOLOGIA DA INFORMAÇÃO";"SOCIEDADE DE ECONOMIA MISTA";"Não Dependente";0;0;"NÃO";"NÃO";"NÃO";0;"Não";0;0;0;0;0;0;0;0;0;"Site não disponível";"NÃO DEPENDENTE";0;0;"Rondônia";"Norte";FALSE;FALSE;0
"242";"RO";"Companhia de Mineração de Rondônia";"ATIVA";"MINERAÇÃO";"EMPRESA PÚBLICA";"Não Dependente";3514839470,63;-698895,98;"SIM";"SIM";"NÃO";318286,84;"Não";19;0;3513339,15;0;0;0;0;0;0;"https://transparencia.ro.gov.br/PastasEmArvore/Pastas?id=0538a357-5c3a-48d5-95e6-506e925853aa";"NÃO DEPENDENTE";-59772,4700000025;-38892,3900000006;"Rondônia";"Norte";FALSE;FALSE;0
"243";"RO";"Sociedade de Portos e Hidrovias do Estado de Rondônia";"ATIVA";"PORTOS E HIDROVIAS";"EMPRESA PÚBLICA";"Não Dependente Com Indícios De Dependência";23172352,78;2946630,68;"SIM";"SIM";"NÃO";491887,35;"Não";75;543157,86;12456521,71;0;7e+06;7e+06;1e+06;7e+06;1e+06;"https://rondonia.ro.gov.br/wp-content/uploads/2024/04/SEI_0047420215_Ato_3.pdf";"NÃO DEPENDENTE COM INDÍCIOS DE DEPENDÊNCIA";9928781,64;0;"Rondônia";"Norte";FALSE;FALSE;-8e+06
